process_id,pre_rinse,caustic,intermediate_rinse,acid,final_rinse,sequence,phases
22887,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22889,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22892,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22893,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22896,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22897,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22898,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22900,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22901,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22902,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22904,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22905,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22906,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22908,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22911,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22912,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22914,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22915,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22918,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22919,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22921,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22922,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22923,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22924,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22927,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22928,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22930,1,0,0,1,1,10011,['acid']
22933,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22934,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22935,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22936,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22938,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22940,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22942,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22943,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22944,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22945,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22946,1,0,0,1,1,10011,['acid']
22947,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22950,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22954,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22955,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22956,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22958,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22961,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22963,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22964,1,0,0,1,1,10011,['acid']
22966,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22967,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22969,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22972,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22975,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22978,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22979,1,1,0,0,1,11001,['pre_rinse' 'caustic']
22982,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22983,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22984,1,0,0,1,1,10011,['acid']
22985,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22986,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22988,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22993,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22994,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22995,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22996,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22998,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
22999,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23000,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23001,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23002,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23003,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23006,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23008,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23009,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23010,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23011,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23012,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23013,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23014,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23015,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23016,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23018,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23021,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23025,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23026,1,0,0,1,1,10011,['acid']
23027,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23029,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23031,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23032,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23034,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23037,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23038,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23039,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23041,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23042,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23043,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23046,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23047,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23048,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23049,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23050,1,0,0,1,1,10011,['acid']
23052,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23053,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23055,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23056,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23057,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23059,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23060,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23066,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23069,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23070,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23072,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23073,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23075,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23076,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23079,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23081,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23083,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23086,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23087,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23088,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23089,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23090,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23095,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23102,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23104,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23105,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23107,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23110,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23111,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23112,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23115,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23116,1,1,0,0,1,11001,['caustic']
23117,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23118,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23119,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23124,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23126,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23127,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23128,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23130,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23132,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23135,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23137,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23138,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23140,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23142,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23143,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23145,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23146,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23147,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23148,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23150,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23151,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23152,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23153,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23154,1,0,0,1,1,10011,['acid']
23155,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23156,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23157,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23158,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23159,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23161,1,0,0,1,1,10011,['acid']
23164,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23165,1,1,0,0,1,11001,['caustic']
23166,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23167,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23169,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23171,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23172,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23174,1,1,1,1,1,11111,['caustic' 'intermediate_rinse' 'acid']
23176,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23177,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23178,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23179,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23181,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23183,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23184,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23186,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23187,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23189,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23191,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23193,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23194,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23196,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23199,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23200,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23203,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23204,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23209,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23210,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23211,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23212,1,0,0,1,1,10011,['acid']
23214,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23219,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23220,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23221,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23224,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23226,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23227,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23228,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23229,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23230,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23231,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23232,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23233,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23234,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23235,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23236,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23237,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23239,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23241,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23243,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23244,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23248,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23249,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23250,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23252,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23253,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23254,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23255,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23256,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23257,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23259,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23260,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23261,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23262,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23263,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23265,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23266,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23267,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23270,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23271,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23273,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23275,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23279,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23281,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23282,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23283,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23284,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23286,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23287,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23289,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23290,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23291,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23293,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23295,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23296,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23297,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23298,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23299,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23300,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23302,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23303,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23304,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23311,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23312,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23315,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23316,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23317,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23319,1,0,0,1,1,10011,['acid']
23320,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23322,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23323,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23324,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23325,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23326,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23327,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23329,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23330,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23331,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23334,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23335,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23337,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23338,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23340,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23341,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23342,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23344,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23348,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23349,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23350,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23351,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23354,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23355,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23356,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23358,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23359,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23360,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23361,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23362,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23363,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23364,1,0,0,1,1,10011,['acid']
23365,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23366,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23367,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23368,1,0,0,1,1,10011,['acid']
23369,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23370,1,1,1,1,1,11111,['pre_rinse']
23371,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23372,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23374,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23375,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23376,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23377,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23378,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23380,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23382,1,0,0,1,1,10011,['acid']
23385,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23386,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23389,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23390,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23391,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23392,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23393,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23394,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23396,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23400,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23409,1,1,0,0,1,11001,['pre_rinse' 'caustic']
23410,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23411,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23412,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23413,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23414,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23415,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
23416,1,1,1,1,1,11111,['pre_rinse' 'caustic' 'intermediate_rinse' 'acid']
